sagoNo,sido,sigungu,dong,addr,sagoLat,sagoLon,sagoDate,sinkWidth,sinkExtend,sinkDepth,grdKind,sagoDetail,deathCnt,injuryCnt,vehicleCnt,trStatus,trMethod,trAmt,trFnDate,daStDate,no
20230067,강원특별자치도,강릉시,포남동,강원특별자치도 강릉시 포남동 852,,,20230709,6.00,3.00,4.00,,하수관 손상에 따른 세굴,0,0,0,복구완료,"상하수도관 복구완료
추후 성토 작업 및 콘크리트 재포장",0,20230831,00010101,1
20230068,경상남도,사천시,곤양면,경상남도 사천시 곤양면 흥사리 273번지,,,20230412,2.50,2.50,1.00,,다짐(되메우기) 불량,0,0,0,복구완료,긴급보수 공사 완료,0,20231023,00010101,1
20230069,서울특별시,노원구,공릉동,서울특별시 노원구 공릉동 172-18,,,20230712,1.80,1.20,1.50,기타,1련 하수박스 외벽 파손에 따른 토사유출로 인한 보도 침하,0,0,0,복구완료,-,0,20230712,00010101,1
20230070,경기도,안산시 단원구,초지동,"경기도 안산시 단원구 초지동 초지동 634, 고가도로 -&gt; 주유삼거리 방향 1차선(위도 : 37.30232139, 경도 : 126.80345991)",,,20230609,1.20,1.60,0.60,,원인 파악 중,0,0,0,임시복구,록카드 임시복구 후 시설물관리기관(하수과)에 협조요청,0,20230609,00010101,1
20230071,광주광역시,동구,산수동,광주광역시 동구 산수동 133-1,,,20230627,1.30,1.30,1.30,,"노후 하수관로(1,000mm) 파손으로 인한 침하 발생",0,0,0,복구완료,노후 하수관로 교체공사 실시(L=28m) 및 보도 정비 완료,40000000,20230629,00010101,1
20230072,강원특별자치도,원주시,개운동,강원특별자치도 원주시 개운동 452-6,,,20230711,2.00,2.00,2.80,기타,하수관로 교체작업 다짐불량으로 인하여 침하,0,0,0,복구완료,우수암거 파손부위 보수조치,5000000,20230713,00010101,1
20230073,경기도,이천시,중리동,"경기도 이천시 중리동 378, 이천시청 주변 평산빌딩 앞",,,20230626,1.20,1.50,1.50,,도로 공사 당시 빗물받이 부실 시공으로 인한 지반침하,0,0,0,복구완료,굴착하여 원인 파악 후 원상 복구 조치,7000000,20230628,00010101,1
20230076,경기도,이천시,창전동,"경기도 이천시 창전동 147, 황수철 피자 앞",,,20230628,1.50,2.00,1.50,,우수관로 연결부위 부실 시공으로 인한 관파손에 따른 지반 침하,0,0,0,복구완료,굴착하여 원인 파악한 후 원상 복구 조치,7000000,20230705,00010101,1
20230077,경기도,이천시,백사면,경기도 이천시 백사면 모전리 968-13,,,20230630,1.00,1.00,1.30,,하수관로 주변 토사 유출로 인한 지반 침하,0,0,0,복구완료,굴착하여 원인 파악한 후 원상 복구 조치,5000000,20230705,00010101,1
20230078,경기도,이천시,호법면,경기도 이천시 호법면 동산리 309,,,20230510,3.00,43.00,0.50,,관로 침하로 인한 도로침하,0,0,0,복구완료,아스콘 재포장,0,20230515,00010101,1
20230079,경기도,이천시,관고동,경기도 이천시 관고동 134-9,,,20230630,2.00,13.00,0.30,,관로 침하로 인한 도로침하,0,0,0,복구완료,아스콘 재포장,0,20230703,00010101,1
20230080,경기도,화성시,산척동,경기도 화성시 산척동 777,,,20230117,3.50,2.00,0.20,,"물다짐 불량(한국지역난방공사 동탄지사 측 제출 위도: 37.167844, 경도: 127.118517)",0,0,0,복구완료,"아스팔트 임시포장, 경계석 보도블럭 복구",0,20230119,00010101,1
20230081,대구광역시,달성군,다사읍,대구광역시 달성군 다사읍 죽곡리 577-2,,,20230516,1.00,1.50,1.50,,빗물유입에 따른 토사유출,0,0,0,복구완료,굴착 후 다짐,0,20230516,00010101,1
20230082,대구광역시,달성군,유가읍,대구광역시 달성군 유가읍 도의리 1091-3,,,20230531,0.70,0.50,1.00,,원인미상,0,0,0,복구완료,굴착 후 되메우기,0,20230531,00010101,1
20230083,강원특별자치도,고성군,토성면,강원특별자치도 고성군 토성면 도원리 산148-3,,,20230322,0.30,0.30,2.00,기타,하수관로 시공 후 다짐 불량,0,0,0,복구완료,유실 구간 흙채움 및 다짐공사 실시,2500000,20230323,00010101,1
20230084,강원특별자치도,고성군,토성면,강원특별자치도 고성군 토성면 봉포리 377번지,,,20230419,0.50,30.00,0.10,기타,상수관로 시공 후 다짐 불량,0,0,0,복구완료,유실 구간 흙채움 및 다짐공사 실시,3500000,20230510,00010101,1
20230085,강원특별자치도,영월군,주천면,강원특별자치도 영월군 주천면 주천로89번길14,,,20230109,3.00,3.00,0.30,기타,"지속적인 하중으로 자연 침하
",0,0,0,복구완료,"맨홀주변부 커팅 후 재 포장
",2853000,20230118,00010101,1
20230086,강원특별자치도,영월군,영월읍,강원특별자치도 영월군 영월읍 덕포리644-8,,,20230125,8.00,8.00,0.30,기타,"대형차량 통행 등 지속적인 침하
",0,0,0,복구완료,"맨홀주변부 커팅 후 재 포장
",11442000,20230417,00010101,1
20230087,강원특별자치도,영월군,상동읍,강원특별자치도 영월군 상동읍 구래리 98-60,,,20230317,12.00,12.00,0.30,기타,"대형차량 통행 등 지속적인 침하
",0,0,0,복구완료,"맨홀주변부 커팅 후 재 포장
",19027000,20230530,00010101,1
20230088,광주광역시,광산구,장덕동,광주광역시 광산구 장덕동 992-8,,,20230424,2.00,2.00,1.50,,하수관 연결부 이격으로 인한 토사유입,0,0,0,복구완료,하수관로 교체 및 포장 복구 완료,0,20230515,00010101,1
20230089,광주광역시,광산구,오선동,광주광역시 광산구 오선동 548-5,,,20230518,2.00,2.00,1.50,,하수관 연결부 이격으로 인한 토사유입,0,0,0,복구완료,하수관로 교체 및 포장 복구 완료,0,20230524,00010101,1
20230090,광주광역시,광산구,월곡동,광주광역시 광산구 월곡동 579-7,,,20230630,2.00,2.00,1.50,,하수관 연결부 이격으로 인한 토사유입,0,0,0,복구완료,굴착 후 이음부분 몰탈처리 및 포장 복구 완료,0,20230703,00010101,1
20230092,대구광역시,북구,팔달동,대구광역시 북구 팔달동 89-6 인근,,,20230716,1.00,1.00,0.70,,지하수로 인한 동공,0,0,0,복구완료,흙다지기 및 되메우기,0,20230726,00010101,1
20230093,부산광역시,남구,대연동,부산광역시 남구 대연동 수영로 경성대부경대역 3번 출구 앞 엘리베이터 일원,,,20230717,3.30,8.00,0.40,,"확인 굴착 결과 : 엘리베이터 설치(2011년) 시 다짐불량에 따른 침하로 추정 (공동X, 하수시설 파손X)
도로침하에 따른 인명, 차량 등의 피해는 없으며, 금회 집중호우로 인해 단기간에 침하발생
",0,0,0,복구완료,"확인굴착 후 ASP 포장 복구 완료 : 7.18.(화) 05시 포장완료
보도구간은 현재 미복구로 보행자 통행 제한(기상여건 감안하여 최대한 신속히 복구 예정)",0,20231227,00010101,1
20230094,광주광역시,북구,금곡동,광주광역시 북구 금곡동 435-2,,,20230118,0.70,20.00,1.50,,,0,0,0,복구완료,전석쌓기 시공 및 포장 복구 완료,0,20230228,00010101,1
20230096,광주광역시,동구,학동,광주광역시 동구 학동 994,,,20230505,0.30,0.30,1.50,,,0,0,0,복구완료,굴찹복구 다짐 미흡으로 인한 장기침하,0,20230505,00010101,1
20230097,광주광역시,서구,화정동,광주광역시 서구 화정동 863,,,20230513,0.40,0.50,1.50,,,0,0,0,복구완료,굴착부분 되메우기 재시공 및 포장 복구 완료,0,20230513,00010101,1
20230098,광주광역시,광산구,월곡동,광주광역시 광산구 월곡동 489-20,,,20230520,0.50,0.40,1.00,,,0,0,0,복구완료,굴착부분 되메우기 재시공 및 포장 복구 완료,0,20230520,00010101,1
20230099,광주광역시,동구,학동,광주광역시 동구 학동 114-5,,,20230613,0.20,0.20,2.00,,,0,0,0,복구완료,굴착부분 되메우기 재시공 및 포장 복구 완료,0,20230613,00010101,1
20230100,광주광역시,광산구,신가동,광주광역시 광산구 신가동 930-11,,,20230617,0.30,0.30,1.50,,,0,0,0,복구완료,굴착부분 되메우기 재시공 및 포장 복구 완료,0,20230617,00010101,1
20230101,광주광역시,북구,두암동,광주광역시 북구 두암동 594-1,,,20230630,0.30,0.30,1.50,,,0,0,0,복구완료,굴착부분 되메우기 재시공 및 포장 복구 완료,0,20230701,00010101,1
20230102,서울특별시,송파구,송파동,서울특별시 송파구 송파동 58-1,,,20230719,1.00,1.00,1.00,기타,"송파구 송파동 58-1번지 개인하수관 연결부 파손(접속부 불량, 이음부 이격 등)으로 토사 유실에 의한 자전거도로 함몰",0,0,0,복구완료,도로함몰구간 굴착 후 골재부설 및 콘크리트로 임시복구 완료 ,0,20230720,00010101,1
20230103,부산광역시,부산진구,가야동,부산광역시 부산진구 가야동 가야대로532,,,20230519,1.00,1.00,0.30,기타,연약지반 및 다짐불량으로 인한 지반침하,0,0,0,복구완료,"확인굴착 진행 후, 되메우기 및 임시포장 완료",2658000,20230521,00010101,1
20230104,부산광역시,부산진구,부전동,부산광역시 부산진구 부전동 서면로74,,,20230611,0.30,0.30,2.00,기타,지하철 가시설 미인발로 인한 지반침하,0,0,0,임시복구,"확인굴착 후 되메우기 시행, 임시포장 완료",1464000,20230611,00010101,1
20230105,부산광역시,북구,만덕동,부산광역시 북구 만덕동 51-9번지 일원(만덕1터널 입구 일원),,,20230719,3.50,2.00,3.50,,하수박스(2.0x1.4) 파손(약 10m구간)으로 인한 도로침하 발생,0,0,1,복구완료,"기존 2.0x1.4 암거 → D1,200mm 원형관으로 부설 및 도로복구",0,20230927,00010101,1
20230106,전라남도,완도군,신지면,전라남도 완도군 신지면 송곡리 60-2,,,20230615,2.00,6.00,0.50,기타,,0,0,0,복구완료,긴급 포스트홀 아스콘 보강,0,20230620,00010101,1
20230107,경상남도,창원시 의창구,대산면,경상남도 창원시 의창구 대산면 유등리 870-1,,,20230720,1.50,2.50,2.00,기타,오수관 노후로 인한 싱크홀 발생,0,0,0,복구완료,관 정비후 싱크홀부분 되메우기 재시공 및 포장 복구 완료,0,20230725,00010101,1
20230108,경기도,포천시,소흘읍,경기도 포천시 소흘읍 직동리 373,,,20230723,2.00,4.00,5.00,기타,우수관 노후화로 인한 누수,0,0,0,복구완료,2023. 7. 23. 13:20 : 포천시 도로과 → 일부 토사 채움 및 안전조치 완료,0,20230831,00010101,1
20230109,광주광역시,북구,매곡동,광주광역시 북구 매곡동 468-2,,,20230628,0.50,0.50,1.00,,하수관로 접합부 불량으로 인한 토사 유출로 지반침하 발생,0,0,0,복구완료,"긴급보수공사

* 2023-07-25 긴급보수공사완료 (담당부서 : 안전총괄과 / 담당자 연락처 : 010-3337-8556)",1000000,20230628,00010101,1
20230110,광주광역시,서구,양동,광주광역시 서구 양동 295,,,20230420,1.00,1.00,0.50,,,0,0,1,복구완료,"하수관(흄관 D400mm, L=5m) 교체, 아스콘 포장 복구",0,20230421,00010101,1
20230111,서울특별시,송파구,석촌동,서울특별시 송파구 석촌동 15-3 앞 석촌지하차도 옆 도로,,,20230726,1.50,7.00,5.00,,지하차도 하부 공동으로 상부지반(부채도로)의 토사 유출이 지속되어 약 5m 깊이의 지반침하 발생,0,0,0,복구완료,침하 부분 되메우기 및 포장복구 완료,0,20230727,00010101,1
20230112,인천광역시,연수구,송도동,인천광역시 연수구 송도동 30-6번지 일원,,,20230713,20.00,45.00,1.00,기타,발생 원인 조사 중,0,0,0,복구완료,"상수관 연결부위 이탈부분  관로 재연결  
지하매설물 복구 및 도로 재포장 ",0,20231007,00010101,1
20230113,경상남도,양산시,물금읍,경상남도 양산시 물금읍 증산리 943-4 일원,,,20230725,4.00,30.00,0.05,기타,한국전력공사 남부건설본부에서 TBM 터널식 전력구공사 중 장비 도달을 위하여 관통작업 중 지하수 유출 발생으로 도로 침하,0,0,0,복구완료,"  ○ 도로부 침하구간 교통통제 및 안전시설물 설치 및 도달수직구 내 물채움
  ○ 7/28(금) ~ 7/30(일) 도로 임시복구 시행 예정
  ○ 원상복구 일정은 추후 재협의",0,20230816,00010101,1
20230114,강원특별자치도,속초시,영랑동,강원특별자치도 속초시 영랑동 148-38번지,,,20230731,2.50,1.50,1.50,,"- 1, 2차 인접지반 침하발생 조치방안으로 차수보강 그라우팅 중 지하유출수 발생
- 외부그라우팅 라인에 전주 주변 경사로 천공 후 그라우팅 실시하였으나, 해당부위 주변으로 외부 벽체 전도됨",0,0,0,복구완료,"- 해당 그라우팅 추가 확산 시공
- 토공사 완료시까지 지하 유출수 발생 시 즉시 차수 그라우팅 및 철판 보강 시행(2주마다 GPR 탐사)",0,20230804,00010101,1
20230115,제주특별자치도,제주시,조천읍,제주특별자치도 제주시 조천읍 신북로 260,,,20230726,2.00,2.50,1.20,기타,우수맨홀과 우수측구 사이 연결관 이탈로 인해 수일간 우수가 지하로 유출되어 토사가 유실되어 발생된 것으로 추정,0,0,0,복구완료,"보수팀 투입 -&gt; 주변부 커팅 -&gt; 우수관 복구 -&gt; 토사, 잡석 타설 및 다짐 -&gt; 초속경 시공 -&gt; 아스콘 타설",5000000,20230801,00010101,1
20230116,광주광역시,광산구,장덕동,광주광역시 광산구 장덕동 976-1,,,20230725,1.50,1.50,1.30,,하수관로 손상으로 인한 지반침하,0,0,0,복구완료,손상된 하수관로 보수,0,20230726,00010101,1
20230117,부산광역시,강서구,구랑동,부산광역시 강서구 구랑동 878-8번지 일원(보도),,,20230801,1.20,10.00,2.00,기타,,0,0,0,복구완료,토사유실구간 등 혼합골재 되메우기 및 안전휀스 설치,0,20230801,00010101,1
20230118,서울특별시,성북구,성북동,서울특별시 성북구 성북동 309-5,,,20230806,1.00,3.00,0.50,기타,"하수관로(D600mm)에 타관통과(상수도 D250mm) 유수장애로 인한 수압상승(집중호우)
2개소",0,0,0,복구완료,"상수관로 2개 제거, 하수관로 부설, 차도포장 완료 및 차량통해 재개",0,20230806,00010101,1
20230119,서울특별시,강남구,청담동,서울특별시 강남구 청담동 77-4,,,20230811,0.50,2.00,0.50,,"폐쇄 상수관로(1982년 매설, 강관, D700mm) 접합부 손상",0,0,0,복구완료,상수도관 접합부 완전 복구 후 되메우기,0,20230811,00010101,1
20230121,경기도,안산시 단원구,초지동,"경기도 안산시 단원구 초지동 초지동 803-6(위도 : 37.32179069, 경도 : 126.80578876)",,,20230813,0.50,1.00,2.00,기타,하수관거(오수관)과 맨홀 접합부 파손에 의한 보도구간 땅꺼짐 및 싱크홀발생,0,1,0,복구완료,싱크홀 구간 보도블럭 재포장,0,20230814,00010101,1
20230122,충청북도,보은군,회남면,충청북도 보은군 회남면 사음리 243번지,,,20230717,1.00,2.00,1.00,기타,지하수관로 매설 다짐불량으로 인하여 침하,0,0,0,복구완료,긴급보수공사 실시(되메우기),1655000,20230720,00010101,1
20230123,경기도,파주시,신촌동,경기도 파주시 신촌동 689,,,20230824,6.00,10.00,4.00,,,0,0,1,복구완료,물고임 배수 중,0,20230824,00010101,1
20230124,경기도,의정부시,용현동,경기도 의정부시 용현동 46,,,20230824,2.50,2.00,2.50,충척층,함몰위치에 인접한 우수관의 파손에 따른 우수 유출로 인해 인근 지하철 공사 개착구간으로 토사가 유실되어 함몰된 것으로 판단됨,0,0,0,복구완료,"파손된 우수관 임시복구, 콘크리트 및 토사 되메우기",0,20230824,00010101,1
20230126,제주특별자치도,제주시,한림읍,제주특별자치도 제주시 한림읍 상대리 4549-5번지,,,20230819,2.50,2.50,1.00,기타,고압 농업용수관로 누수에 따른 관로 주변 토사 쇄굴 및 공동 발생,0,0,0,복구완료,보수팀 투입-&gt;농업용수관보수-&gt;되메우기 및 다짐-&gt;표층 및 기층 아스콘 포설,5000000,20230831,00010101,1
